video_id,label
clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_9,clap
clap_The_Slow_Clap_clap_u_cm_np1_fr_med_4,clap
clap_RE-_Boom_Snap_Clap_clap_u_nm_np1_fr_med_0,clap
clap_The_Slow_Clap_clap_u_cm_np1_fr_med_3,clap
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_ba_med_3,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_13,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_15,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_4,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_15,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_18,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_0,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_ba_med_6,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_ba_goo_7,hug
hug_Jay_Leno_-_17_years_of_Mel_Gibson_on_the_Tonight_Show_hug_u_cm_np2_le_med_1,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_f_cm_np2_le_bad_9,hug
hug_2007-05-26__Anni_hug_u_cm_np2_le_med_0,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_le_med_25,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_ba_med_7,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np2_le_med_1,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_f_cm_np2_le_med_6,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_24,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_le_med_0,hug
hug_American_History_X_hug_u_cm_np2_le_med_19,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_11,hug
hug_Crazy_Fan!_Michael_Jackson_in_M_nchen_hug_f_cm_np2_ba_bad_0,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_16,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_21,hug
hug_Galena_Prehvalena_-_Slavi_Show_-_mnogo_smqh_hug_u_cm_np2_ba_med_0,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_12,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_f_cm_np2_le_med_4,hug
hug_Crazy_Fan!_Michael_Jackson_in_M_nchen_hug_f_cm_np2_ba_bad_2,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_11,hug
hug_different_kinds_of_hugs_XD_hug_u_cm_np2_le_med_0,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np2_le_med_7,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_le_med_3,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_10,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_3,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_19,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_f_cm_np2_ba_med_0,hug
hug_American_Idol_Awards_Given_to_7_Winners_at_Walt_Disney_World_hug_u_cm_np2_ba_med_1,hug
hug_veoh_harold_and_kumar_hug_f_cm_np2_le_med_7,hug
hug_Cox_umarmt_JD!_hug_u_cm_np2_ba_med_0,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_0,hug
hug_American_Idol_Awards_Given_to_7_Winners_at_Walt_Disney_World_hug_u_cm_np2_ba_med_3,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_le_med_11,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_le_med_14,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np3_le_med_28,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_12,hug
hug_Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_hug_u_cm_np2_le_med_0,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_14,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np2_le_med_15,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np4_le_med_10,hug
hug_Crazy_Fan!_Michael_Jackson_in_M_nchen_hug_u_cm_np2_le_med_1,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_3,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_ba_med_7,hug
hug_A_Beautiful_Mind_4_hug_u_cm_np3_ba_goo_6,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_ba_med_9,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_ba_med_17,hug
hug_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_hug_u_cm_np2_le_med_8,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_3,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_10,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_12,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_1,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_le_med_9,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_ba_med_22,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np4_le_med_5,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_8,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_ba_goo_8,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_1,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_13,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_f_cm_np2_le_med_5,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_f_cm_np2_ba_med_4,hug
hug_American_Idol_Awards_Given_to_7_Winners_at_Walt_Disney_World_hug_u_cm_np2_ba_med_0,hug
hug_d173_graveyard_call_price_giving_ceremony_hug_f_cm_np2_ba_med_1,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_ba_goo_6,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np2_ba_med_0,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np4_ba_med_6,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_f_cm_np2_ba_med_2,hug
hug_Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_le_med_27,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_20,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np4_le_goo_5,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np4_le_med_13,hug
hug_-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_ba_goo_2,hug
hug_Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_5,hug
hug_Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_7,hug
hug_Free_Hugs_-_Medellin_hug_f_cm_np2_ba_med_8,hug
shake_hands_RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_le_med_2,shake_hands
shake_hands_Inter-forum_futsal_tournament__prize_giving_ceremony_shake_hands_u_cm_np2_ba_med_0,shake_hands
shake_hands_Prize_Giving_Ceremony_1_shake_hands_f_cm_np2_ba_med_2,shake_hands
shake_hands_d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_le_med_0,shake_hands
shake_hands_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_u_cm_np2_le_med_5,shake_hands
shake_hands_Inter-forum_futsal_tournament__prize_giving_ceremony_shake_hands_u_cm_np2_le_med_3,shake_hands
shake_hands_2008-2009_Folk_Song_Singing_Competition_Prize_Giving_Ceremony_shake_hands_f_cm_np2_le_bad_0,shake_hands
shake_hands_Sido_geht_w_hlen_-_Sido_trifft_Frank-Walter_Steinmeier_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_IPL_Awards_Ceremony_shake_hands_f_cm_np2_le_med_2,shake_hands
shake_hands_Pittsburgh_Penguins_Awards_Ceremony_2009_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Celebrated_Israeli_Author_Snubs_Olmert_at_Prize_Giving_Ceremony_shake_hands_u_cm_np2_ba_med_1,shake_hands
shake_hands_Meeting_with_Boyko_Borisov__Prime_Minister_of_Bulgaria_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_2008_Stockholm_Water_Prize_Award_Ceremony_shake_hands_u_nm_np2_le_med_0,shake_hands
shake_hands_Gerard_Butler_with_Jay_Leno_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Speech_Day_2009_(Part_9)_shake_hands_f_cm_np2_le_med_2,shake_hands
shake_hands_Vor_dem_Treffen_Merkel_shake_hands_f_nm_np2_le_med_0,shake_hands
shake_hands_Hand_Shake_Guy_shake_hands_u_nm_np2_le_med_2,shake_hands
shake_hands_Meeting_with_Boyko_Borisov__Prime_Minister_of_Bulgaria_shake_hands_u_cm_np2_le_med_1,shake_hands
shake_hands_BSS_2008_-_Wentworth_Miller_erh_lt_gol__Otto_Shootingstar_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Price_giving_ceremony_shake_hands_f_cm_np4_le_med_3,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_u_cm_np2_le_med_6,shake_hands
shake_hands_Price_giving_ceremony_shake_hands_f_cm_np4_le_med_2,shake_hands
shake_hands_Speech_Day_2009_(Part_9)_shake_hands_f_cm_np2_le_med_4,shake_hands
shake_hands_Obama_and_Chavez_shaking_hands_shake_hands_u_cm_np2_fr_med_0,shake_hands
shake_hands_The_McCain-Obama_Post-Debate__Handshake__shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_veoh_harold_and_kumar_shake_hands_f_cm_np2_ba_med_8,shake_hands
shake_hands_Pambos_and_Maria_at_the_Slavi_s_Show_shake_hands_f_cm_np2_le_bad_0,shake_hands
shake_hands_Price_giving_ceremony_shake_hands_f_cm_np2_ba_bad_4,shake_hands
shake_hands_40_Trofeo_S_A_R__Princesa_Sofia_Price_Giving_Ceremony_shake_hands_f_cm_np2_le_bad_2,shake_hands
shake_hands_Wrestling_World_Cup_2008_-_FW-_Team_-_Award_Ceremony_shake_hands_f_cm_np2_fr_med_7,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_le_bad_2,shake_hands
shake_hands_INFORMS_-_Franz_Edelman_Award_Ceremony_full_length_5_of_8_shake_hands_f_nm_np2_le_med_0,shake_hands
shake_hands_Finding_Forrester_2_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Pambos_and_Maria_at_the_Slavi_s_Show_shake_hands_f_cm_np2_le_bad_1,shake_hands
shake_hands_Inter-forum_futsal_tournament__prize_giving_ceremony_shake_hands_u_cm_np2_le_med_2,shake_hands
shake_hands_Brett_Favre_on_Letterman_shake_hands_f_cm_np2_le_med_0,shake_hands
shake_hands_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_u_cm_np2_le_med_4,shake_hands
shake_hands_Smosh_-_Handshake_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_ba_med_7,shake_hands
shake_hands_Hand_Shake_Guy_shake_hands_u_nm_np2_le_med_1,shake_hands
shake_hands_Prix_de_Lausanne_2009_-_Prizegiving_Ceremony_Part_2_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_1,shake_hands
shake_hands_IPL_Awards_Ceremony_shake_hands_u_cm_np2_ba_med_7,shake_hands
shake_hands_Kibaki_and_Raila_shake_hands_-_Jan_24__08_shake_hands_u_cm_np2_le_med_2,shake_hands
shake_hands_d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_5,shake_hands
shake_hands_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_u_cm_np2_le_med_3,shake_hands
shake_hands_johnny_depp_Oscar_Annual_Academy_Awards_shake_hands_u_cm_np2_le_bad_0,shake_hands
shake_hands_RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_le_med_1,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_u_cm_np2_le_med_4,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_fr_med_7,shake_hands
shake_hands_Diane_Kruger_-_Letterman_shake_hands_f_cm_np2_le_med_0,shake_hands
shake_hands_Celebrated_Israeli_Author_Snubs_Olmert_at_Prize_Giving_Ceremony_shake_hands_u_cm_np2_ba_med_0,shake_hands
shake_hands_Wahlkampfauftakt_mit_Frank-Walter_Steinmeier_und_Matthias_Platzeck_in_Potsdam_shake_hands_u_cm_np2_fr_med_1,shake_hands
shake_hands_IPL_Awards_Ceremony_shake_hands_f_cm_np2_ba_med_0,shake_hands
shake_hands_Ethan_(Bortnick)_-_Jay_Leno_shake_hands_f_cm_np2_le_bad_0,shake_hands
shake_hands_Grammy_Awards_Eric_Benet_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_u_cm_np2_le_med_5,shake_hands
shake_hands_Speech_Day_2009_(Part_9)_shake_hands_f_cm_np2_le_med_7,shake_hands
shake_hands_Speech_Day_2009_(Part_9)_shake_hands_f_cm_np2_le_med_3,shake_hands
shake_hands_Aishwarya_Rai_Burns_David_Letterman_in_his_own_show_shake_hands_f_cm_np2_le_bad_0,shake_hands
shake_hands_Bush_Shake_Hands_CNN_mov_shake_hands_u_cm_np2_ba_med_2,shake_hands
shake_hands_ANNA_BESSONOVA_in_Mie_WC_2009_-_Elegance_Award_Ceremony_shake_hands_u_cm_np2_le_med_1,shake_hands
shake_hands_RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_ri_med_3,shake_hands
shake_hands_Hugh_Laurie_-_Dave_Letterman_Show_shake_hands_f_cm_np2_le_med_0,shake_hands
shake_hands_Sonny_Rollins_Polar_Music__Prize_2007_Award_Ceremony_shake_hands_u_nm_np2_le_med_0,shake_hands
shake_hands_IPL_Awards_Ceremony_shake_hands_u_cm_np2_ba_med_5,shake_hands
shake_hands_Berlusconi_keeps_Merkel_waiting_by_taking_phone_call_at_NATO_summit_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Wahlkampfauftakt_mit_Frank-Walter_Steinmeier_und_Matthias_Platzeck_in_Potsdam_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Meet_shake_hands_u_cm_np2_le_med_1,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_ba_med_10,shake_hands
shake_hands_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_0,shake_hands
shake_hands_Johnny_Vegas_Presents_An_Award_shake_hands_u_cm_np2_ri_med_1,shake_hands
shake_hands_Hand_Shake_Guy_shake_hands_f_cm_np2_le_med_6,shake_hands
shake_hands_Sonny_Rollins_Polar_Music__Prize_2007_Award_Ceremony_shake_hands_u_nm_np2_fr_med_1,shake_hands
shake_hands_Ronin_Paintball_Club_-_MY-NPL_2009_Malacca_Prize_Giving_Ceremony_Part_2_shake_hands_u_cm_np2_ba_med_3,shake_hands
shake_hands_INFORMS_-_Franz_Edelman_Award_Ceremony_full_length_5_of_8_shake_hands_f_nm_np2_le_med_1,shake_hands
shake_hands_d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_le_med_6,shake_hands
shake_hands_BSS_2008_-_Wentworth_Miller_erh_lt_gol__Otto_Shootingstar_shake_hands_u_cm_np2_le_med_2,shake_hands
shake_hands_Hand_Shake_Guy_shake_hands_f_cm_np2_le_med_5,shake_hands
shake_hands_Obama__Barroso_shake_hands_in_Prague_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_2008-2009_Folk_Song_Singing_Competition_Prize_Giving_Ceremony_shake_hands_f_cm_np2_ba_bad_1,shake_hands
shake_hands_Johnny_Vegas_Presents_An_Award_shake_hands_u_cm_np2_ri_med_0,shake_hands
shake_hands_Wrestling_World_Cup_2008_-_FW-_Team_-_Award_Ceremony_shake_hands_f_cm_np2_fr_med_1,shake_hands
shake_hands_IPL_Awards_Ceremony_shake_hands_u_cm_np2_ba_med_3,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_u_cm_np2_le_med_3,shake_hands
shake_hands_Veoh_Alpha_Dog_1_shake_hands_u_cm_np2_ri_med_0,shake_hands
shake_hands_qane_e_Boyko_Borisov_shake_hands_f_cm_np2_le_med_0,shake_hands
shake_hands_RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_le_med_5,shake_hands
shake_hands_Wrestling_World_Cup_2008_-_FW-_Team_-_Award_Ceremony_shake_hands_f_cm_np2_fr_med_6,shake_hands
shake_hands_Creating_the_Right_Impression___The_Handshake_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Speech_Day_2009_(Part_9)_shake_hands_f_cm_np2_le_med_5,shake_hands
shake_hands_Vor_dem_Treffen_Merkel_shake_hands_f_cm_np2_fr_med_1,shake_hands
shake_hands_Finding_Forrester_1_shake_hands_u_nm_np2_ba_bad_0,shake_hands
shake_hands_Jay_Leno_-_17_years_of_Mel_Gibson_on_the_Tonight_Show_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Hand_Shake_Guy_shake_hands_f_nm_np2_le_med_3,shake_hands
shake_hands_d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_fr_med_2,shake_hands
shake_hands_ANNA_BESSONOVA_in_Mie_WC_2009_-_Elegance_Award_Ceremony_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Price_giving_ceremony_shake_hands_f_cm_np2_ba_med_1,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_le_med_1,shake_hands
shake_hands_Speech_Day_2009_(Part_9)_shake_hands_f_cm_np2_le_med_6,shake_hands
shake_hands_The_Fugitive_6_shake_hands_u_nm_np2_ri_med_5,shake_hands
shake_hands_Anna_Paquin-The_Late_Show_with_David_Letterman~7_16_2009_shake_hands_f_cm_np2_le_med_0,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_u_cm_np2_le_med_0,shake_hands
shake_hands_Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_le_med_9,shake_hands
shake_hands_IPL_Awards_Ceremony_shake_hands_f_cm_np2_ba_med_1,shake_hands
shake_hands_Paramotor_Worlds_2009-_Prize_Giving_Ceremony_shake_hands_f_cm_np2_ba_med_1,shake_hands
shake_hands_Hand_Shake_Guy_shake_hands_u_nm_np2_le_med_0,shake_hands
shake_hands_CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_2,shake_hands
shake_hands_d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_4,shake_hands
shake_hands_Bush_Shake_Hands_CNN_mov_shake_hands_u_cm_np2_ba_med_0,shake_hands
shake_hands_A_Beautiful_Mind_6_shake_hands_f_nm_np2_le_med_8,shake_hands
shake_hands_music_idol3_v_zalata_vliza_boiko_borisov_shake_hands_f_cm_np2_ri_bad_0,shake_hands
shake_hands_Wrestling_World_Cup_2008_-_FW-_Team_-_Award_Ceremony_shake_hands_f_cm_np2_le_med_3,shake_hands
pushup_PUSH_UP_pushup_u_cm_np1_ba_med_5,pushup
pushup_Push_Up_fitness_training_video_pushup_f_nm_np1_le_goo_0,pushup
pushup_Laura_-_PushUps_pushup_f_cm_np1_le_med_2,pushup
pushup_38_push-ups!_Not_bad_for_a_girl_pushup_f_cm_np2_fr_med_4,pushup
pushup_100_Push-ups_Initial_Test_hundredpushups_com_pushup_f_nm_np1_fr_goo_0,pushup
pushup_Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_le_bad_5,pushup
pushup_Laura_-_PushUps_pushup_f_cm_np1_le_med_1,pushup
pushup_push-up_or_shut_up_(IXK)_pushup_f_cm_np1_le_med_2,pushup
pushup_Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_1,pushup
pushup_push-up_or_shut_up_(MLE)_pushup_f_cm_np1_le_med_2,pushup
pushup_Push_Ups_1_pushup_f_nm_np1_le_med_0,pushup
pushup_100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_1,pushup
pushup_Push_Up_fitness_training_video_pushup_f_nm_np1_le_goo_2,pushup
pushup_Day_19__100_Pushups_a_Day_Challenge!_(_Break_Your_Rules_)_pushup_f_nm_np1_fr_goo_0,pushup
pushup_Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_ri_goo_4,pushup
pushup_Push_Ups_1_pushup_f_nm_np1_le_med_2,pushup
pushup_YOUTUBE_PUSH_UP_CHALLENGE_pushup_f_cm_np1_fr_med_0,pushup
pushup_Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_3,pushup
pushup_Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_2,pushup
pushup_Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_1,pushup
pushup_Ninja_Warrior_Ultimate_Push_up_Training_pushup_f_nm_np1_le_goo_1,pushup
pushup_38_push-ups!_Not_bad_for_a_girl_pushup_f_cm_np1_fr_med_2,pushup
pushup_Day_19__100_Pushups_a_Day_Challenge!_(_Break_Your_Rules_)_pushup_f_nm_np1_fr_goo_1,pushup
pushup_Girl_doing_30_GOOD_Push_Ups_pushup_f_nm_np1_le_goo_0,pushup
pushup_100_Push-ups_Initial_Test_hundredpushups_com_pushup_f_nm_np1_fr_goo_1,pushup
pushup_push_ups_pushup_f_nm_np1_ri_goo_2,pushup
pushup_Push_Up_Battle_pushup_u_cm_np2_le_bad_1,pushup
pushup_Lori_Does_Desktop_Pushups_pushup_f_nm_np1_le_goo_0,pushup
pushup_Day_19__100_Pushups_a_Day_Challenge!_(_Break_Your_Rules_)_pushup_f_nm_np1_fr_goo_2,pushup
pushup_push-up_or_shut_up_(IXK)_pushup_f_cm_np1_le_med_0,pushup
pushup_Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_le_goo_0,pushup
pushup_push_ups_pushup_f_nm_np1_ri_goo_1,pushup
pushup_DC_Personal_Trainer_-_How_To_Do_A_Push-up_The_RIGHT_Way_pushup_f_nm_np1_ri_goo_1,pushup
pushup_Luke_s_Push_Up_Challenge_pushup_f_cm_np1_fr_goo_0,pushup
pushup_Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_ri_goo_3,pushup
pushup_YOUTUBE_PUSH_UP_CHALLENGE_pushup_f_cm_np1_fr_med_1,pushup
pushup_push-up_or_shut_up_(MLE)_pushup_f_cm_np1_le_med_0,pushup
pushup_Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_le_goo_1,pushup
pushup_Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_ri_bad_2,pushup
pushup_100_Push-ups_Initial_Test_hundredpushups_com_pushup_f_nm_np1_fr_goo_2,pushup
pushup_Push_Ups_1_pushup_f_nm_np1_le_med_1,pushup
pushup_100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_0,pushup
pushup_PUSH_UP_pushup_f_cm_np1_fr_med_0,pushup
pushup_Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_1,pushup
pushup_Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_le_bad_4,pushup
pushup_65_year_old_iron_man_doing_1000_Push_ups_pushup_f_cm_np1_le_goo_2,pushup
pushup_Push_Up_Workout_--_Do_100_Total_Pushups_In_A_Row_pushup_f_nm_np1_le_med_2,pushup
pushup_Push_Up_Workout_--_Do_100_Total_Pushups_In_A_Row_pushup_f_nm_np1_le_med_1,pushup
pushup_Push_Up_fitness_training_video_pushup_f_nm_np1_le_goo_1,pushup
pushup_Pushups___The_Hardway!!!_Shaolin_Style_pushup_f_cm_np1_le_med_2,pushup
pushup_38_push-ups!_Not_bad_for_a_girl_pushup_f_cm_np2_fr_med_3,pushup
pushup_Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_le_goo_2,pushup
pushup_Push_Up_Workout_--_Do_100_Total_Pushups_In_A_Row_pushup_f_nm_np1_le_med_0,pushup
pushup_pseudo_planche_pushups_pushup_u_nm_np1_ri_bad_2,pushup
pushup_38_push-ups!_Not_bad_for_a_girl_pushup_f_cm_np1_fr_med_1,pushup
pushup_100_push_ups_pushup_f_nm_np1_ri_med_0,pushup
pushup_Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3,pushup
pushup_PUSH_UP_pushup_f_cm_np1_fr_med_1,pushup
pushup_Girl_doing_30_GOOD_Push_Ups_pushup_f_nm_np1_le_goo_1,pushup
pushup_Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_ri_goo_5,pushup
pushup_Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2,pushup
pushup_65_year_old_iron_man_doing_1000_Push_ups_pushup_f_cm_np1_le_goo_1,pushup
pushup_38_push-ups!_Not_bad_for_a_girl_pushup_f_cm_np1_fr_med_0,pushup
pushup_Push_Up_Battle_pushup_u_cm_np2_le_bad_2,pushup
pushup_Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2,pushup
